date,discharge_m3_per_s
2016-06-24T00:00:00,720.714
2016-06-25T00:00:00,681.607
2016-06-26T00:00:00,688.177
2016-06-27T00:00:00,701.717
2016-06-28T00:00:00,655.738
2016-06-29T00:00:00,623.852
2016-06-30T00:00:00,547.257
2016-07-01T00:00:00,524.954
2016-07-02T00:00:00,494.524
2016-07-03T00:00:00,455.166
2016-07-04T00:00:00,441.849
2016-07-05T00:00:00,408.028
2016-07-06T00:00:00,370.123
2016-07-07T00:00:00,362.631
2016-07-08T00:00:00,343.988
2016-07-09T00:00:00,327.843
2016-07-10T00:00:00,325.298
2016-07-11T00:00:00,326.494
2016-07-12T00:00:00,304.893
2016-07-13T00:00:00,329.224
2016-07-14T00:00:00,298.895
2016-07-15T00:00:00,320.074
2016-07-16T00:00:00,317.383
2016-07-17T00:00:00,308.013
2016-07-18T00:00:00,304.566
2016-07-19T00:00:00,282.721
2016-07-20T00:00:00,277.506
2016-07-21T00:00:00,266.321
2016-07-22T00:00:00,256.22
2016-07-23T00:00:00,258.627
2016-07-24T00:00:00,271.801
2016-07-25T00:00:00,273.485
2016-07-26T00:00:00,271.451
2016-07-27T00:00:00,259.949
2016-07-28T00:00:00,257.959
2016-07-29T00:00:00,256.576
2016-07-30T00:00:00,251.058
2016-07-31T00:00:00,251.647
2016-08-01T00:00:00,253.192
2016-08-02T00:00:00,255.083
2016-08-03T00:00:00,251.508
2016-08-04T00:00:00,255.056
2016-08-05T00:00:00,251.547
2016-08-06T00:00:00,249.266
2016-08-07T00:00:00,245.084
2016-08-08T00:00:00,243.352
2016-08-09T00:00:00,239.173
2016-08-10T00:00:00,234.291
2016-08-11T00:00:00,225.724
2016-08-12T00:00:00,226.327
2016-08-13T00:00:00,228.138
2016-08-14T00:00:00,225.947
2016-08-15T00:00:00,222.487
2016-08-16T00:00:00,219.791
2016-08-17T00:00:00,203.659
2016-08-18T00:00:00,238.827
2016-08-19T00:00:00,220.237
2016-08-20T00:00:00,206.244
2016-08-21T00:00:00,211.234
2016-08-22T00:00:00,211.172
2016-08-23T00:00:00,208.392
2016-08-24T00:00:00,206.829
2016-08-25T00:00:00,203.874
2016-08-26T00:00:00,199.834
2016-08-27T00:00:00,198.422
2016-08-28T00:00:00,193.745
2016-08-29T00:00:00,192.04
2016-08-30T00:00:00,187.304
2016-08-31T00:00:00,182.851
2016-09-01T00:00:00,181.849
2016-09-02T00:00:00,176.764
2016-09-03T00:00:00,178.68
2016-09-04T00:00:00,176.822
2016-09-05T00:00:00,181.648
2016-09-06T00:00:00,190.135
2016-09-07T00:00:00,186.439
2016-09-08T00:00:00,182.52
2016-09-09T00:00:00,178.519
2016-09-10T00:00:00,171.45
2016-09-11T00:00:00,173.442
2016-09-12T00:00:00,192.712
2016-09-13T00:00:00,195.674
2016-09-14T00:00:00,171.56
2016-09-15T00:00:00,207.966
2016-09-16T00:00:00,195.95
2016-09-17T00:00:00,197.637
2016-09-18T00:00:00,190.115
2016-09-19T00:00:00,195.466
2016-09-20T00:00:00,194.781
2016-09-21T00:00:00,198.339
2016-09-22T00:00:00,197.278
2016-09-23T00:00:00,195.239
2016-09-24T00:00:00,190.071
2016-09-25T00:00:00,189.341
2016-09-26T00:00:00,184.141
2016-09-27T00:00:00,171.572
2016-09-28T00:00:00,171.881
2016-09-29T00:00:00,170.597
2016-09-30T00:00:00,167.708
2016-10-01T00:00:00,176.483
2016-10-02T00:00:00,201.479
2016-10-03T00:00:00,180.936
2016-10-04T00:00:00,184.585
2016-10-05T00:00:00,183.184
2016-10-06T00:00:00,158.988
2016-10-07T00:00:00,166.926
2016-10-08T00:00:00,151.862
2016-10-09T00:00:00,153.027
2016-10-10T00:00:00,174.062
2016-10-11T00:00:00,166.081
2016-10-12T00:00:00,169.694
2016-10-13T00:00:00,170.153
2016-10-14T00:00:00,175.437
2016-10-15T00:00:00,184.651
2016-10-16T00:00:00,181.502
2016-10-17T00:00:00,176.859
2016-10-18T00:00:00,178.471
2016-10-19T00:00:00,177.915
2016-10-20T00:00:00,178.564
2016-10-21T00:00:00,177.383
2016-10-22T00:00:00,177.013
2016-10-23T00:00:00,180.002
2016-10-24T00:00:00,195.912
2016-10-25T00:00:00,223.583
2016-10-26T00:00:00,196.027
2016-10-27T00:00:00,198.858
2016-10-28T00:00:00,205.309
2016-10-29T00:00:00,189.848
2016-10-30T00:00:00,222.806
2016-10-31T00:00:00,233.549
2016-11-01T00:00:00,242.643
2016-11-02T00:00:00,208.977
2016-11-03T00:00:00,208.092
2016-11-04T00:00:00,169.439
2016-11-05T00:00:00,204.595
2016-11-06T00:00:00,192.224
2016-11-07T00:00:00,199.986
2016-11-08T00:00:00,207.078
2016-11-09T00:00:00,223.487
2016-11-10T00:00:00,226.914
2016-11-11T00:00:00,232.671
2016-11-12T00:00:00,239.857
2016-11-13T00:00:00,270.516
2016-11-14T00:00:00,271.083
2016-11-15T00:00:00,285.56
2016-11-16T00:00:00,278.485
2016-11-17T00:00:00,259.465
2016-11-18T00:00:00,251.368
2016-11-19T00:00:00,251.894
2016-11-20T00:00:00,269.304
2016-11-21T00:00:00,288.283
2016-11-22T00:00:00,307.41
2016-11-23T00:00:00,374.756
2016-11-24T00:00:00,454.248
2016-11-25T00:00:00,521.005
2016-11-26T00:00:00,556.733
2016-11-27T00:00:00,463.546
2016-11-28T00:00:00,416.108
2016-11-29T00:00:00,366.985
2016-11-30T00:00:00,344.257
2016-12-01T00:00:00,290.154
2016-12-02T00:00:00,290.107
2016-12-03T00:00:00,272.407
2016-12-04T00:00:00,263.112
2016-12-05T00:00:00,233.868
2016-12-06T00:00:00,226.198
2016-12-07T00:00:00,224.61
2016-12-08T00:00:00,208.136
2016-12-09T00:00:00,200.329
2016-12-10T00:00:00,196.938
2016-12-11T00:00:00,192.742
2016-12-12T00:00:00,191.735
2016-12-13T00:00:00,187.157
2016-12-14T00:00:00,187.023
2016-12-15T00:00:00,169.579
2016-12-16T00:00:00,170.29
2016-12-17T00:00:00,177.066
2016-12-18T00:00:00,171.682
2016-12-19T00:00:00,170.969
2016-12-20T00:00:00,167.077
2016-12-21T00:00:00,163.042
2016-12-22T00:00:00,192.941
2016-12-23T00:00:00,177.027
2016-12-24T00:00:00,171.19
2016-12-25T00:00:00,174.389
2016-12-26T00:00:00,175.702
2016-12-27T00:00:00,173.611
2016-12-28T00:00:00,165.049
2016-12-29T00:00:00,161.706
2016-12-30T00:00:00,158.857
2016-12-31T00:00:00,154.309
2017-01-01T00:00:00,157.147
2017-01-02T00:00:00,156.626
2017-01-03T00:00:00,145.707
2017-01-04T00:00:00,152.313
2017-01-05T00:00:00,148.551
2017-01-06T00:00:00,141.797
2017-01-07T00:00:00,143.815
2017-01-08T00:00:00,145.351
2017-01-09T00:00:00,147.802
2017-01-10T00:00:00,163.567
2017-01-11T00:00:00,163.956
2017-01-12T00:00:00,173.333
2017-01-13T00:00:00,221.592
2017-01-14T00:00:00,203.66
2017-01-15T00:00:00,218.741
2017-01-16T00:00:00,232.506
2017-01-17T00:00:00,222.568
2017-01-18T00:00:00,224.825
2017-01-19T00:00:00,212.793
2017-01-20T00:00:00,195.93
2017-01-21T00:00:00,185.819
2017-01-22T00:00:00,180.406
2017-01-23T00:00:00,174.813
2017-01-24T00:00:00,158.805
2017-01-25T00:00:00,164.179
2017-01-26T00:00:00,164.299
2017-01-27T00:00:00,162.305
2017-01-28T00:00:00,168.035
2017-01-29T00:00:00,165.587
2017-01-30T00:00:00,162.45
2017-01-31T00:00:00,175.222
2017-02-01T00:00:00,184.766
2017-02-02T00:00:00,224.904
2017-02-03T00:00:00,239.614
2017-02-04T00:00:00,269.763
2017-02-05T00:00:00,274.931
2017-02-06T00:00:00,335.185
2017-02-07T00:00:00,352.61
2017-02-08T00:00:00,334.573
2017-02-09T00:00:00,323.111
2017-02-10T00:00:00,300.104
2017-02-11T00:00:00,297.418
2017-02-12T00:00:00,286.45
2017-02-13T00:00:00,273.391
2017-02-14T00:00:00,251.63
2017-02-15T00:00:00,270.22
2017-02-16T00:00:00,254.525
2017-02-17T00:00:00,252.867
2017-02-18T00:00:00,241.119
2017-02-19T00:00:00,239.552
2017-02-20T00:00:00,235.583
2017-02-21T00:00:00,219.001
2017-02-22T00:00:00,226.457
2017-02-23T00:00:00,217.485
2017-02-24T00:00:00,207.12
2017-02-25T00:00:00,207.116
2017-02-26T00:00:00,208.646
2017-02-27T00:00:00,215.588
2017-02-28T00:00:00,221.916
2017-03-01T00:00:00,234.649
2017-03-02T00:00:00,331.424
2017-03-03T00:00:00,425.079
2017-03-04T00:00:00,462.278
2017-03-05T00:00:00,504.472
2017-03-06T00:00:00,643.25
2017-03-07T00:00:00,725.596
2017-03-08T00:00:00,720.89
2017-03-09T00:00:00,706.574
2017-03-10T00:00:00,686.838
2017-03-11T00:00:00,629.438
2017-03-12T00:00:00,614.029
2017-03-13T00:00:00,588.502
2017-03-14T00:00:00,561.722
2017-03-15T00:00:00,556.355
2017-03-16T00:00:00,528.441
2017-03-17T00:00:00,510.984
2017-03-18T00:00:00,483.834
2017-03-19T00:00:00,479.45
2017-03-20T00:00:00,446.105
2017-03-21T00:00:00,448.774
2017-03-22T00:00:00,446.757
2017-03-23T00:00:00,449.81
2017-03-24T00:00:00,499.529
2017-03-25T00:00:00,491.187
2017-03-26T00:00:00,487.673
2017-03-27T00:00:00,454.889
2017-03-28T00:00:00,419.527
2017-03-29T00:00:00,394.443
2017-03-30T00:00:00,373.902
2017-03-31T00:00:00,350.005
2017-04-01T00:00:00,326.297
2017-04-02T00:00:00,341.114
2017-04-03T00:00:00,330.301
2017-04-04T00:00:00,313.299
2017-04-05T00:00:00,312.321
2017-04-06T00:00:00,287.171
2017-04-07T00:00:00,246.752
2017-04-08T00:00:00,266.988
2017-04-09T00:00:00,254.646
2017-04-10T00:00:00,252.12
2017-04-11T00:00:00,231.267
2017-04-12T00:00:00,224.455
2017-04-13T00:00:00,215.369
2017-04-14T00:00:00,210.48
2017-04-15T00:00:00,207.411
2017-04-16T00:00:00,203.83
2017-04-17T00:00:00,206.545
2017-04-18T00:00:00,199.354
2017-04-19T00:00:00,185.424
2017-04-20T00:00:00,181.531
2017-04-21T00:00:00,169.166
2017-04-22T00:00:00,172.925
2017-04-23T00:00:00,168.302
2017-04-24T00:00:00,165.986
2017-04-25T00:00:00,165.78
2017-04-26T00:00:00,164.98
2017-04-27T00:00:00,165.189
2017-04-28T00:00:00,152.997
2017-04-29T00:00:00,149.986
2017-04-30T00:00:00,162.434
2017-05-01T00:00:00,177.202
2017-05-02T00:00:00,162.301
2017-05-03T00:00:00,168.109
2017-05-04T00:00:00,170.233
2017-05-05T00:00:00,169.003
2017-05-06T00:00:00,166.004
2017-05-07T00:00:00,172.894
2017-05-08T00:00:00,174.994
2017-05-09T00:00:00,169.429
2017-05-10T00:00:00,171.228
2017-05-11T00:00:00,177.634
2017-05-12T00:00:00,154.819
2017-05-13T00:00:00,170.685
2017-05-14T00:00:00,159.1
2017-05-15T00:00:00,158.871
2017-05-16T00:00:00,157.755
2017-05-17T00:00:00,154.776
2017-05-18T00:00:00,170.5
2017-05-19T00:00:00,185.982
2017-05-20T00:00:00,170.837
2017-05-21T00:00:00,160.963
2017-05-22T00:00:00,149.449
2017-05-23T00:00:00,138.126
2017-05-24T00:00:00,131.968
2017-05-25T00:00:00,127.618
2017-05-26T00:00:00,130.664
2017-05-27T00:00:00,121.369
2017-05-28T00:00:00,118.481
2017-05-29T00:00:00,113.527
2017-05-30T00:00:00,111.92
2017-05-31T00:00:00,118.425
2017-06-01T00:00:00,109.052
2017-06-02T00:00:00,110.795
2017-06-03T00:00:00,123.892
2017-06-04T00:00:00,138.937
2017-06-05T00:00:00,140.277
2017-06-06T00:00:00,140.914
2017-06-07T00:00:00,136.699
2017-06-08T00:00:00,133.23
2017-06-09T00:00:00,151.893
2017-06-10T00:00:00,134.506
2017-06-11T00:00:00,126.281
2017-06-12T00:00:00,118.863
2017-06-13T00:00:00,100.972
2017-06-14T00:00:00,107.201
2017-06-15T00:00:00,95.243
2017-06-16T00:00:00,87.951
2017-06-17T00:00:00,90.902
2017-06-18T00:00:00,91.091
2017-06-19T00:00:00,92.623
2017-06-20T00:00:00,90.885
2017-06-21T00:00:00,85.881
2017-06-22T00:00:00,83.96
2017-06-23T00:00:00,81.753
2017-06-24T00:00:00,81.401
2017-06-25T00:00:00,72.489
2017-06-26T00:00:00,80.592
2017-06-27T00:00:00,96.192
2017-06-28T00:00:00,119.229
2017-06-29T00:00:00,128.873
2017-06-30T00:00:00,116.315
2017-07-01T00:00:00,126.51
2017-07-02T00:00:00,130.048
2017-07-03T00:00:00,124.709
2017-07-04T00:00:00,116.897
2017-07-05T00:00:00,112.602
2017-07-06T00:00:00,109.815
2017-07-07T00:00:00,109.448
2017-07-08T00:00:00,102.514
2017-07-09T00:00:00,117.231
2017-07-10T00:00:00,168.744
2017-07-11T00:00:00,122.321
2017-07-12T00:00:00,114.102
2017-07-13T00:00:00,114.131
2017-07-14T00:00:00,114.062
2017-07-15T00:00:00,114.429
2017-07-16T00:00:00,108.652
2017-07-17T00:00:00,105.447
2017-07-18T00:00:00,106.4
2017-07-19T00:00:00,102.928
2017-07-20T00:00:00,99.611
2017-07-21T00:00:00,99.591
2017-07-22T00:00:00,100.399
2017-07-23T00:00:00,102.9
2017-07-24T00:00:00,117.418
2017-07-25T00:00:00,119.676
2017-07-26T00:00:00,114.513
2017-07-27T00:00:00,113.668
2017-07-28T00:00:00,116.677
2017-07-29T00:00:00,115.048
2017-07-30T00:00:00,108.544
2017-07-31T00:00:00,114.263
2017-08-01T00:00:00,121.146
2017-08-02T00:00:00,129.137
2017-08-03T00:00:00,114.075
2017-08-04T00:00:00,113.778
2017-08-05T00:00:00,109.942
2017-08-06T00:00:00,114.337
2017-08-07T00:00:00,114.309
2017-08-08T00:00:00,105.819
2017-08-09T00:00:00,118.213
2017-08-10T00:00:00,120.804
2017-08-11T00:00:00,117.557
2017-08-12T00:00:00,115.406
2017-08-13T00:00:00,116.399
2017-08-14T00:00:00,112.814
2017-08-15T00:00:00,133.909
2017-08-16T00:00:00,158.523
2017-08-17T00:00:00,137.494
2017-08-18T00:00:00,179.732
2017-08-19T00:00:00,159.718
2017-08-20T00:00:00,138.514
2017-08-21T00:00:00,112.915
2017-08-22T00:00:00,115.303
2017-08-23T00:00:00,115.609
2017-08-24T00:00:00,116.976
2017-08-25T00:00:00,150.981
2017-08-26T00:00:00,144.229
2017-08-27T00:00:00,140.801
2017-08-28T00:00:00,134.402
2017-08-29T00:00:00,117.27
2017-08-30T00:00:00,121.05
2017-08-31T00:00:00,129.077
2017-09-01T00:00:00,129.254
2017-09-02T00:00:00,139.319
2017-09-03T00:00:00,125.633
2017-09-04T00:00:00,117.025
2017-09-05T00:00:00,116.926
2017-09-06T00:00:00,119.433
2017-09-07T00:00:00,116.956
2017-09-08T00:00:00,124.667
2017-09-09T00:00:00,186.047
2017-09-10T00:00:00,156.393
2017-09-11T00:00:00,153.473
2017-09-12T00:00:00,150.418
2017-09-13T00:00:00,169.905
2017-09-14T00:00:00,316.947
2017-09-15T00:00:00,266.385
2017-09-16T00:00:00,195.133
2017-09-17T00:00:00,205.572
2017-09-18T00:00:00,230.223
2017-09-19T00:00:00,221.526
2017-09-20T00:00:00,200.551
2017-09-21T00:00:00,176.224
2017-09-22T00:00:00,171.074
2017-09-23T00:00:00,172.606
2017-09-24T00:00:00,171.34
2017-09-25T00:00:00,164.199
2017-09-26T00:00:00,152.955
2017-09-27T00:00:00,158.951
2017-09-28T00:00:00,157.515
2017-09-29T00:00:00,158.035
2017-09-30T00:00:00,193.925
2017-10-01T00:00:00,223.707
2017-10-02T00:00:00,203.028
2017-10-03T00:00:00,182.288
2017-10-04T00:00:00,174.29
2017-10-05T00:00:00,170.911
2017-10-06T00:00:00,165.274
2017-10-07T00:00:00,162.181
2017-10-08T00:00:00,152.837
2017-10-09T00:00:00,173.482
2017-10-10T00:00:00,148.031
2017-10-11T00:00:00,151.676
2017-10-12T00:00:00,129.909
2017-10-13T00:00:00,141.684
2017-10-14T00:00:00,168.993
2017-10-15T00:00:00,200.298
2017-10-16T00:00:00,165.817
2017-10-17T00:00:00,165.924
2017-10-18T00:00:00,156.699
2017-10-19T00:00:00,154.232
2017-10-20T00:00:00,146.529
2017-10-21T00:00:00,125.327
2017-10-22T00:00:00,140.212
2017-10-23T00:00:00,142.856
2017-10-24T00:00:00,148.932
2017-10-25T00:00:00,136.224
2017-10-26T00:00:00,131.048
2017-10-27T00:00:00,112.028
2017-10-28T00:00:00,124.607
2017-10-29T00:00:00,128.709
2017-10-30T00:00:00,136.396
2017-10-31T00:00:00,134.228
2017-11-01T00:00:00,130.433
2017-11-02T00:00:00,130.155
2017-11-03T00:00:00,127.815
2017-11-04T00:00:00,130.911
2017-11-05T00:00:00,134.427
2017-11-06T00:00:00,135.714
2017-11-07T00:00:00,131.574
2017-11-08T00:00:00,137.134
2017-11-09T00:00:00,128.635
2017-11-10T00:00:00,141.713
2017-11-11T00:00:00,153.501
2017-11-12T00:00:00,196.047
2017-11-13T00:00:00,246.412
2017-11-14T00:00:00,238.783
2017-11-15T00:00:00,310.871
2017-11-16T00:00:00,283.998
2017-11-17T00:00:00,291.348
2017-11-18T00:00:00,299.852
2017-11-19T00:00:00,292.785
2017-11-20T00:00:00,265.258
2017-11-21T00:00:00,200.951
2017-11-22T00:00:00,211.335
2017-11-23T00:00:00,216.753
2017-11-24T00:00:00,206.462
2017-11-25T00:00:00,203.055
2017-11-26T00:00:00,196.95
2017-11-27T00:00:00,195.536
2017-11-28T00:00:00,291.034
2017-11-29T00:00:00,359.713
2017-11-30T00:00:00,315.025
2017-12-01T00:00:00,326.112
2017-12-02T00:00:00,342.332
2017-12-03T00:00:00,344.386
2017-12-04T00:00:00,342.291
2017-12-05T00:00:00,336.51
2017-12-06T00:00:00,301.738
2017-12-07T00:00:00,265.473
2017-12-08T00:00:00,276.158
2017-12-09T00:00:00,276.983
2017-12-10T00:00:00,301.833
2017-12-11T00:00:00,428.926
2017-12-12T00:00:00,537.256
2017-12-13T00:00:00,491.802
2017-12-14T00:00:00,540.392
2017-12-15T00:00:00,594.37
2017-12-16T00:00:00,599.324
2017-12-17T00:00:00,575.199
2017-12-18T00:00:00,573.084
2017-12-19T00:00:00,603.321
2017-12-20T00:00:00,614.431
2017-12-21T00:00:00,591.489
2017-12-22T00:00:00,573.381
2017-12-23T00:00:00,565.721
2017-12-24T00:00:00,558.948
2017-12-25T00:00:00,544.152
2017-12-26T00:00:00,521.384
2017-12-27T00:00:00,520.541
2017-12-28T00:00:00,554.722
2017-12-29T00:00:00,548.627
2017-12-30T00:00:00,639.484
2017-12-31T00:00:00,675.316
2018-01-01T00:00:00,724.719
2018-01-02T00:00:00,786.367
2018-01-03T00:00:00,865.416
2018-01-04T00:00:00,922.827
2018-01-05T00:00:00,998.678
2018-01-06T00:00:00,1105.23
2018-01-07T00:00:00,1146.379
2018-01-08T00:00:00,1169.384
2018-01-09T00:00:00,1198.201
2018-01-10T00:00:00,1209.353
2018-01-11T00:00:00,1184.491
2018-01-12T00:00:00,1074.666
2018-01-13T00:00:00,1019.223
2018-01-14T00:00:00,990.456
2018-01-15T00:00:00,976.907
2018-01-16T00:00:00,981.049
2018-01-17T00:00:00,1015.257
2018-01-18T00:00:00,1076.35
2018-01-19T00:00:00,1137.29
2018-01-20T00:00:00,1171.529
2018-01-21T00:00:00,1218.422
2018-01-22T00:00:00,1330.586
2018-01-23T00:00:00,1449.021
2018-01-24T00:00:00,1537.003
2018-01-25T00:00:00,1606.16
2018-01-26T00:00:00,1649.391
2018-01-27T00:00:00,1684.48
2018-01-28T00:00:00,1710.16
2018-01-29T00:00:00,1714.135
2018-01-30T00:00:00,1661.326
2018-01-31T00:00:00,1582.423
2018-02-01T00:00:00,1541.889
2018-02-02T00:00:00,1542.933
2018-02-03T00:00:00,1583.651
2018-02-04T00:00:00,1580.962
2018-02-05T00:00:00,1504.382
2018-02-06T00:00:00,1419.166
2018-02-07T00:00:00,1349.647
2018-02-08T00:00:00,1309.314
2018-02-09T00:00:00,1274.844
2018-02-10T00:00:00,1244.168
2018-02-11T00:00:00,1231.031
2018-02-12T00:00:00,1229.833
2018-02-13T00:00:00,1246.822
2018-02-14T00:00:00,1196.575
2018-02-15T00:00:00,1129.761
2018-02-16T00:00:00,1122.29
2018-02-17T00:00:00,1165.971
2018-02-18T00:00:00,1187.927
2018-02-19T00:00:00,1216.08
2018-02-20T00:00:00,1239.786
2018-02-21T00:00:00,1246.599
2018-02-22T00:00:00,1190.408
2018-02-23T00:00:00,1098.71
2018-02-24T00:00:00,1041.506
2018-02-25T00:00:00,990.186
2018-02-26T00:00:00,954.004
2018-02-27T00:00:00,908.579
2018-02-28T00:00:00,875.983
2018-03-01T00:00:00,836.389
2018-03-02T00:00:00,835.237
2018-03-03T00:00:00,812.603
2018-03-04T00:00:00,811.518
2018-03-05T00:00:00,807.504
2018-03-06T00:00:00,763.11
2018-03-07T00:00:00,765.383
2018-03-08T00:00:00,754.246
2018-03-09T00:00:00,742.187
2018-03-10T00:00:00,719.274
2018-03-11T00:00:00,771.09
2018-03-12T00:00:00,818.907
2018-03-13T00:00:00,772.81
2018-03-14T00:00:00,740.796
2018-03-15T00:00:00,729.291
2018-03-16T00:00:00,779.496
2018-03-17T00:00:00,851.159
2018-03-18T00:00:00,922.737
2018-03-19T00:00:00,938.259
2018-03-20T00:00:00,905.082
2018-03-21T00:00:00,871.516
2018-03-22T00:00:00,846.196
2018-03-23T00:00:00,866.535
2018-03-24T00:00:00,890.573
2018-03-25T00:00:00,894.478
2018-03-26T00:00:00,889.255
2018-03-27T00:00:00,863.54
2018-03-28T00:00:00,865.096
2018-03-29T00:00:00,883.824
2018-03-30T00:00:00,909.286
2018-03-31T00:00:00,894.608
2018-04-01T00:00:00,846.332
2018-04-02T00:00:00,788.143
2018-04-03T00:00:00,779.313
2018-04-04T00:00:00,782.104
2018-04-05T00:00:00,791.185
2018-04-06T00:00:00,874.085
2018-04-07T00:00:00,843.733
2018-04-08T00:00:00,788.923
2018-04-09T00:00:00,762.767
2018-04-10T00:00:00,788.342
2018-04-11T00:00:00,792.855
2018-04-12T00:00:00,779.883
2018-04-13T00:00:00,751.773
2018-04-14T00:00:00,731.032
2018-04-15T00:00:00,668.535
2018-04-16T00:00:00,640.637
2018-04-17T00:00:00,606.92
2018-04-18T00:00:00,565.797
2018-04-19T00:00:00,520.608
2018-04-20T00:00:00,509.693
2018-04-21T00:00:00,489.763
2018-04-22T00:00:00,473.306
2018-04-23T00:00:00,431.057
2018-04-24T00:00:00,398.796
2018-04-25T00:00:00,396.165
2018-04-26T00:00:00,377.933
2018-04-27T00:00:00,356.133
2018-04-28T00:00:00,331.551
2018-04-29T00:00:00,365.859
2018-04-30T00:00:00,425.082
2018-05-01T00:00:00,392.924
2018-05-02T00:00:00,355.464
2018-05-03T00:00:00,362.767
2018-05-04T00:00:00,325.22
2018-05-05T00:00:00,301.277
2018-05-06T00:00:00,310.148
2018-05-07T00:00:00,290.149
2018-05-08T00:00:00,275.466
2018-05-09T00:00:00,275.77
2018-05-10T00:00:00,265.228
2018-05-11T00:00:00,258.138
2018-05-12T00:00:00,248.971
2018-05-13T00:00:00,256.566
2018-05-14T00:00:00,293.834
2018-05-15T00:00:00,341.968
2018-05-16T00:00:00,340.621
2018-05-17T00:00:00,336.628
2018-05-18T00:00:00,355.501
2018-05-19T00:00:00,361.619
2018-05-20T00:00:00,362.118
2018-05-21T00:00:00,349.979
2018-05-22T00:00:00,319.179
2018-05-23T00:00:00,302.516
2018-05-24T00:00:00,301.685
2018-05-25T00:00:00,293.444
2018-05-26T00:00:00,315.7
2018-05-27T00:00:00,278.102
2018-05-28T00:00:00,281.803
2018-05-29T00:00:00,299.241
2018-05-30T00:00:00,315.149
2018-05-31T00:00:00,279.708
2018-06-01T00:00:00,262.595
2018-06-02T00:00:00,280.437
2018-06-03T00:00:00,281.026
2018-06-04T00:00:00,276.78
2018-06-05T00:00:00,314.125
2018-06-06T00:00:00,394.396
2018-06-07T00:00:00,421.775
2018-06-08T00:00:00,398.313
2018-06-09T00:00:00,349.016
2018-06-10T00:00:00,365.13
2018-06-11T00:00:00,444.059
2018-06-12T00:00:00,636.455
2018-06-13T00:00:00,621.204
2018-06-14T00:00:00,458.782
2018-06-15T00:00:00,377.648
2018-06-16T00:00:00,360.181
2018-06-17T00:00:00,349.873
2018-06-18T00:00:00,317.267
2018-06-19T00:00:00,298.653
2018-06-20T00:00:00,273.942
2018-06-21T00:00:00,241.176
2018-06-22T00:00:00,223.673
2018-06-23T00:00:00,227.838
2018-06-24T00:00:00,222.88
2018-06-25T00:00:00,217.807
2018-06-26T00:00:00,210.57
2018-06-27T00:00:00,191.382
2018-06-28T00:00:00,187.055
2018-06-29T00:00:00,176.273
2018-06-30T00:00:00,169.212
2018-07-01T00:00:00,162.312
2018-07-02T00:00:00,169.348
2018-07-03T00:00:00,159.699
2018-07-04T00:00:00,157.236
2018-07-05T00:00:00,168.017
2018-07-06T00:00:00,175.835
2018-07-07T00:00:00,175.482
2018-07-08T00:00:00,181.262
2018-07-09T00:00:00,183.009
2018-07-10T00:00:00,157.951
2018-07-11T00:00:00,168.451
2018-07-12T00:00:00,161.887
2018-07-13T00:00:00,154.107
2018-07-14T00:00:00,155.677
2018-07-15T00:00:00,165.758
2018-07-16T00:00:00,157.434
2018-07-17T00:00:00,154.974
2018-07-18T00:00:00,152.89
2018-07-19T00:00:00,155.85
2018-07-20T00:00:00,156.798
2018-07-21T00:00:00,166.937
2018-07-22T00:00:00,166.574
2018-07-23T00:00:00,163.072
2018-07-24T00:00:00,156.59
2018-07-25T00:00:00,148.596
2018-07-26T00:00:00,149.491
2018-07-27T00:00:00,160.467
2018-07-28T00:00:00,168.364
2018-07-29T00:00:00,146.126
2018-07-30T00:00:00,149.385
2018-07-31T00:00:00,143.868
2018-08-01T00:00:00,139.519
2018-08-02T00:00:00,138.461
2018-08-03T00:00:00,128.588
2018-08-04T00:00:00,138.961
2018-08-05T00:00:00,134.936
2018-08-06T00:00:00,130.916
2018-08-07T00:00:00,133.774
2018-08-08T00:00:00,132.22
2018-08-09T00:00:00,150.559
2018-08-10T00:00:00,144.57
2018-08-11T00:00:00,143.817
2018-08-12T00:00:00,146.986
2018-08-13T00:00:00,158.45
2018-08-14T00:00:00,151.124
2018-08-15T00:00:00,146.46
2018-08-16T00:00:00,145.63
2018-08-17T00:00:00,141.099
2018-08-18T00:00:00,145.984
2018-08-19T00:00:00,143.249
2018-08-20T00:00:00,141.829
2018-08-21T00:00:00,139.675
2018-08-22T00:00:00,133.552
2018-08-23T00:00:00,135.714
2018-08-24T00:00:00,136.599
2018-08-25T00:00:00,137.394
2018-08-26T00:00:00,136.052
2018-08-27T00:00:00,138.173
2018-08-28T00:00:00,143.565
2018-08-29T00:00:00,185.936
2018-08-30T00:00:00,162.232
2018-08-31T00:00:00,151.438
2018-09-01T00:00:00,142.296
2018-09-02T00:00:00,140.966
2018-09-03T00:00:00,135.84
2018-09-04T00:00:00,137.184
2018-09-05T00:00:00,137.134
2018-09-06T00:00:00,140.497
2018-09-07T00:00:00,136.223
2018-09-08T00:00:00,137.887
2018-09-09T00:00:00,127.754
2018-09-10T00:00:00,141.892
2018-09-11T00:00:00,134.509
2018-09-12T00:00:00,138.253
2018-09-13T00:00:00,135.033
2018-09-14T00:00:00,132.151
2018-09-15T00:00:00,132.08
2018-09-16T00:00:00,128.737
2018-09-17T00:00:00,126.729
2018-09-18T00:00:00,129.347
2018-09-19T00:00:00,130.119
2018-09-20T00:00:00,128.017
2018-09-21T00:00:00,131.536
