date,discharge_m3_per_s
1948-07-16T00:00:00,12.0
1948-07-17T00:00:00,12.4
1948-07-18T00:00:00,12.4
1948-07-19T00:00:00,11.5
1948-07-20T00:00:00,14.2
1948-07-21T00:00:00,11.9
1948-07-22T00:00:00,11.1
1948-07-23T00:00:00,9.66
1948-07-24T00:00:00,8.19
1948-07-25T00:00:00,9.75
1948-07-26T00:00:00,8.24
1948-07-27T00:00:00,8.46
1948-07-28T00:00:00,9.49
1948-07-29T00:00:00,7.18
1948-07-30T00:00:00,10.0
1948-07-31T00:00:00,7.6
1948-08-01T00:00:00,8.61
1948-08-02T00:00:00,8.07
1948-08-03T00:00:00,12.0
1948-08-04T00:00:00,10.7
1948-08-05T00:00:00,24.6
1948-08-06T00:00:00,15.0
1948-08-07T00:00:00,14.2
1948-08-08T00:00:00,39.6
1948-08-09T00:00:00,51.1
1948-08-10T00:00:00,43.1
1948-08-11T00:00:00,27.4
1948-08-12T00:00:00,28.4
1948-08-13T00:00:00,27.2
1948-08-14T00:00:00,23.7
1948-08-15T00:00:00,19.4
1948-08-16T00:00:00,21.1
1948-08-17T00:00:00,18.2
1948-08-18T00:00:00,7.09
1948-08-19T00:00:00,14.0
1948-08-20T00:00:00,16.1
1948-08-21T00:00:00,15.1
1948-08-22T00:00:00,14.5
1948-08-23T00:00:00,16.2
1948-08-24T00:00:00,17.6
1948-08-25T00:00:00,15.0
1948-08-26T00:00:00,11.6
1948-08-27T00:00:00,10.5
1948-08-28T00:00:00,11.8
1948-08-29T00:00:00,11.2
1948-08-30T00:00:00,10.4
1948-08-31T00:00:00,10.6
1948-09-01T00:00:00,8.53
1948-09-02T00:00:00,9.65
1948-09-03T00:00:00,12.3
1948-09-04T00:00:00,10.9
1948-09-05T00:00:00,11.6
1948-09-06T00:00:00,14.1
1948-09-07T00:00:00,16.1
1948-09-08T00:00:00,12.2
1948-09-09T00:00:00,10.4
1948-09-10T00:00:00,10.2
1948-09-11T00:00:00,9.27
1948-09-12T00:00:00,11.0
1948-09-13T00:00:00,21.7
1948-09-14T00:00:00,46.1
1948-09-15T00:00:00,36.1
1948-09-16T00:00:00,30.1
1948-09-17T00:00:00,10.5
1948-09-18T00:00:00,17.2
1948-09-19T00:00:00,15.1
1948-09-20T00:00:00,16.1
1948-09-21T00:00:00,13.3
1948-09-22T00:00:00,8.25
1948-09-23T00:00:00,7.55
1948-09-24T00:00:00,9.93
1948-09-25T00:00:00,10.2
1948-09-26T00:00:00,7.79
1948-09-27T00:00:00,10.1
1948-09-28T00:00:00,11.1
1948-09-29T00:00:00,9.36
1948-09-30T00:00:00,8.62
1948-10-01T00:00:00,10.1
1948-10-02T00:00:00,10.5
1948-10-03T00:00:00,8.92
1948-10-04T00:00:00,10.1
1948-10-05T00:00:00,10.7
1948-10-06T00:00:00,10.0
1948-10-07T00:00:00,8.81
1948-10-08T00:00:00,8.9
1948-10-09T00:00:00,10.7
1948-10-10T00:00:00,9.95
1948-10-11T00:00:00,9.46
1948-10-12T00:00:00,13.7
1948-10-13T00:00:00,12.0
1948-10-14T00:00:00,12.3
1948-10-15T00:00:00,10.2
1948-10-16T00:00:00,9.57
1948-10-17T00:00:00,13.8
1948-10-18T00:00:00,37.4
1948-10-19T00:00:00,73.5
1948-10-20T00:00:00,76.9
1948-10-21T00:00:00,51.7
1948-10-22T00:00:00,36.3
1948-10-23T00:00:00,35.2
1948-10-24T00:00:00,8.92
1948-10-25T00:00:00,23.4
1948-10-26T00:00:00,28.1
1948-10-27T00:00:00,31.4
1948-10-28T00:00:00,46.1
1948-10-29T00:00:00,24.6
1948-10-30T00:00:00,23.4
1948-10-31T00:00:00,21.8
1948-11-01T00:00:00,24.3
1948-11-02T00:00:00,35.6
1948-11-03T00:00:00,39.9
1948-11-04T00:00:00,39.3
1948-11-05T00:00:00,36.1
1948-11-06T00:00:00,38.1
1948-11-07T00:00:00,44.6
1948-11-08T00:00:00,65.7
1948-11-09T00:00:00,68.9
1948-11-10T00:00:00,58.2
1948-11-11T00:00:00,36.4
1948-11-12T00:00:00,37.7
1948-11-13T00:00:00,33.2
1948-11-14T00:00:00,32.1
1948-11-15T00:00:00,30.4
1948-11-16T00:00:00,34.7
1948-11-17T00:00:00,37.4
1948-11-18T00:00:00,43.3
1948-11-19T00:00:00,38.7
1948-11-20T00:00:00,42.8
1948-11-21T00:00:00,41.6
1948-11-22T00:00:00,40.8
1948-11-23T00:00:00,37.4
1948-11-24T00:00:00,29.4
1948-11-25T00:00:00,34.2
1948-11-26T00:00:00,31.7
1948-11-27T00:00:00,31.1
1948-11-28T00:00:00,28.4
1948-11-29T00:00:00,28.6
1948-11-30T00:00:00,25.3
1948-12-01T00:00:00,23.4
1948-12-02T00:00:00,24.6
1948-12-03T00:00:00,25.4
1948-12-04T00:00:00,26.2
1948-12-05T00:00:00,31.6
1948-12-06T00:00:00,30.6
1948-12-07T00:00:00,37.7
1948-12-08T00:00:00,54.5
1948-12-09T00:00:00,89.7
1948-12-10T00:00:00,103.0
1948-12-11T00:00:00,105.0
1948-12-12T00:00:00,124.0
1948-12-13T00:00:00,128.0
1948-12-14T00:00:00,139.0
1948-12-15T00:00:00,161.0
1948-12-16T00:00:00,172.0
1948-12-17T00:00:00,158.0
1948-12-18T00:00:00,134.0
1948-12-19T00:00:00,95.9
1948-12-20T00:00:00,79.0
1948-12-21T00:00:00,71.8
1948-12-22T00:00:00,70.0
1948-12-23T00:00:00,64.5
1948-12-24T00:00:00,57.3
1948-12-25T00:00:00,58.2
1948-12-26T00:00:00,51.2
1948-12-27T00:00:00,57.2
1948-12-28T00:00:00,53.9
1948-12-29T00:00:00,53.3
1948-12-30T00:00:00,55.4
1948-12-31T00:00:00,98.0
1949-01-01T00:00:00,223.0
1949-01-02T00:00:00,276.0
1949-01-03T00:00:00,284.0
1949-01-04T00:00:00,238.0
1949-01-05T00:00:00,234.0
1949-01-06T00:00:00,183.0
1949-01-07T00:00:00,166.0
1949-01-08T00:00:00,141.0
1949-01-09T00:00:00,132.0
1949-01-10T00:00:00,116.0
1949-01-11T00:00:00,99.4
1949-01-12T00:00:00,100.0
1949-01-13T00:00:00,96.2
1949-01-14T00:00:00,90.9
1949-01-15T00:00:00,84.1
1949-01-16T00:00:00,88.8
1949-01-17T00:00:00,88.1
1949-01-18T00:00:00,92.1
1949-01-19T00:00:00,78.1
1949-01-20T00:00:00,69.0
1949-01-21T00:00:00,70.6
1949-01-22T00:00:00,65.7
1949-01-23T00:00:00,63.8
1949-01-24T00:00:00,62.9
1949-01-25T00:00:00,55.5
1949-01-26T00:00:00,54.5
1949-01-27T00:00:00,54.1
1949-01-28T00:00:00,50.3
1949-01-29T00:00:00,42.4
1949-01-30T00:00:00,46.7
1949-01-31T00:00:00,45.1
1949-02-01T00:00:00,46.6
1949-02-02T00:00:00,46.4
1949-02-03T00:00:00,45.0
1949-02-04T00:00:00,43.4
1949-02-05T00:00:00,41.4
1949-02-06T00:00:00,35.0
1949-02-07T00:00:00,35.1
1949-02-08T00:00:00,40.6
1949-02-09T00:00:00,66.8
1949-02-10T00:00:00,139.0
1949-02-11T00:00:00,137.0
1949-02-12T00:00:00,82.8
1949-02-13T00:00:00,94.0
1949-02-14T00:00:00,94.7
1949-02-15T00:00:00,80.7
1949-02-16T00:00:00,66.1
1949-02-17T00:00:00,60.9
1949-02-18T00:00:00,56.4
1949-02-19T00:00:00,56.2
1949-02-20T00:00:00,57.4
1949-02-21T00:00:00,55.1
1949-02-22T00:00:00,55.7
1949-02-23T00:00:00,56.2
1949-02-24T00:00:00,53.7
1949-02-25T00:00:00,57.2
1949-02-26T00:00:00,37.1
1949-02-27T00:00:00,45.9
1949-02-28T00:00:00,58.2
1949-03-01T00:00:00,53.2
1949-03-02T00:00:00,54.5
1949-03-03T00:00:00,46.2
1949-03-04T00:00:00,53.0
1949-03-05T00:00:00,106.0
1949-03-06T00:00:00,154.0
1949-03-07T00:00:00,112.0
1949-03-08T00:00:00,88.7
1949-03-09T00:00:00,105.0
1949-03-10T00:00:00,90.1
1949-03-11T00:00:00,47.1
1949-03-12T00:00:00,58.7
1949-03-13T00:00:00,56.3
1949-03-14T00:00:00,56.1
1949-03-15T00:00:00,58.8
1949-03-16T00:00:00,56.0
1949-03-17T00:00:00,64.3
1949-03-18T00:00:00,55.2
1949-03-19T00:00:00,48.8
1949-03-20T00:00:00,42.1
1949-03-21T00:00:00,44.3
1949-03-22T00:00:00,33.9
1949-03-23T00:00:00,32.8
1949-03-24T00:00:00,43.2
1949-03-25T00:00:00,41.2
1949-03-26T00:00:00,33.9
1949-03-27T00:00:00,35.5
1949-03-28T00:00:00,34.9
1949-03-29T00:00:00,33.0
1949-03-30T00:00:00,32.9
1949-03-31T00:00:00,33.5
1949-04-01T00:00:00,32.2
1949-04-02T00:00:00,33.0
1949-04-03T00:00:00,34.0
1949-04-04T00:00:00,38.9
1949-04-05T00:00:00,38.5
1949-04-06T00:00:00,42.4
1949-04-07T00:00:00,67.7
1949-04-08T00:00:00,88.9
1949-04-09T00:00:00,53.9
1949-04-10T00:00:00,36.6
1949-04-11T00:00:00,27.0
1949-04-12T00:00:00,28.3
1949-04-13T00:00:00,30.2
1949-04-14T00:00:00,30.8
1949-04-15T00:00:00,27.1
1949-04-16T00:00:00,22.4
1949-04-17T00:00:00,20.5
1949-04-18T00:00:00,20.4
1949-04-19T00:00:00,20.3
1949-04-20T00:00:00,20.1
1949-04-21T00:00:00,20.0
1949-04-22T00:00:00,19.5
1949-04-23T00:00:00,27.1
1949-04-24T00:00:00,25.9
1949-04-25T00:00:00,25.6
1949-04-26T00:00:00,18.5
1949-04-27T00:00:00,18.4
1949-04-28T00:00:00,17.9
1949-04-29T00:00:00,23.0
1949-04-30T00:00:00,18.8
1949-05-01T00:00:00,19.8
1949-05-02T00:00:00,18.9
1949-05-03T00:00:00,18.7
1949-05-04T00:00:00,17.3
1949-05-05T00:00:00,14.8
1949-05-06T00:00:00,13.0
1949-05-07T00:00:00,17.3
1949-05-08T00:00:00,18.2
1949-05-09T00:00:00,17.4
1949-05-10T00:00:00,11.3
1949-05-11T00:00:00,11.6
1949-05-12T00:00:00,8.8
1949-05-13T00:00:00,11.7
1949-05-14T00:00:00,10.7
1949-05-15T00:00:00,8.61
1949-05-16T00:00:00,10.4
1949-05-17T00:00:00,13.8
1949-05-18T00:00:00,15.5
1949-05-19T00:00:00,15.0
1949-05-20T00:00:00,11.8
1949-05-21T00:00:00,15.9
1949-05-22T00:00:00,10.8
1949-05-23T00:00:00,11.0
1949-05-24T00:00:00,20.9
1949-05-25T00:00:00,21.3
1949-05-26T00:00:00,37.1
1949-05-27T00:00:00,41.5
1949-05-28T00:00:00,33.0
1949-05-29T00:00:00,15.6
1949-05-30T00:00:00,28.6
1949-05-31T00:00:00,24.1
1949-06-01T00:00:00,23.5
1949-06-02T00:00:00,14.2
1949-06-03T00:00:00,16.7
1949-06-04T00:00:00,19.5
1949-06-05T00:00:00,20.9
1949-06-06T00:00:00,23.5
1949-06-07T00:00:00,16.9
1949-06-08T00:00:00,15.6
1949-06-09T00:00:00,15.1
1949-06-10T00:00:00,6.96
1949-06-11T00:00:00,10.1
1949-06-12T00:00:00,8.11
1949-06-13T00:00:00,9.47
1949-06-14T00:00:00,11.3
1949-06-15T00:00:00,9.33
1949-06-16T00:00:00,9.13
1949-06-17T00:00:00,7.89
1949-06-18T00:00:00,8.01
1949-06-19T00:00:00,8.21
1949-06-20T00:00:00,9.51
1949-06-21T00:00:00,8.86
1949-06-22T00:00:00,8.04
1949-06-23T00:00:00,7.13
1949-06-24T00:00:00,8.47
1949-06-25T00:00:00,8.14
1949-06-26T00:00:00,9.06
1949-06-27T00:00:00,8.92
1949-06-28T00:00:00,8.57
1949-06-29T00:00:00,4.59
1949-06-30T00:00:00,4.88
1949-07-01T00:00:00,4.23
1949-07-02T00:00:00,3.45
1949-07-03T00:00:00,3.18
1949-07-04T00:00:00,3.68
1949-07-05T00:00:00,4.81
1949-07-06T00:00:00,5.2
1949-07-07T00:00:00,4.8
1949-07-08T00:00:00,4.8
1949-07-09T00:00:00,5.29
1949-07-10T00:00:00,5.62
1949-07-11T00:00:00,5.53
1949-07-12T00:00:00,7.46
1949-07-13T00:00:00,3.92
1949-07-14T00:00:00,4.44
1949-07-15T00:00:00,4.32
1949-07-16T00:00:00,6.9
1949-07-17T00:00:00,3.01
1949-07-18T00:00:00,5.83
1949-07-19T00:00:00,6.45
1949-07-20T00:00:00,4.11
1949-07-21T00:00:00,5.39
1949-07-22T00:00:00,4.9
1949-07-23T00:00:00,4.74
1949-07-24T00:00:00,4.61
1949-07-25T00:00:00,4.3
1949-07-26T00:00:00,4.29
1949-07-27T00:00:00,5.85
1949-07-28T00:00:00,4.37
1949-07-29T00:00:00,3.81
1949-07-30T00:00:00,4.25
1949-07-31T00:00:00,4.84
1949-08-01T00:00:00,4.77
1949-08-02T00:00:00,8.87
1949-08-03T00:00:00,4.48
1949-08-04T00:00:00,4.05
1949-08-05T00:00:00,4.22
1949-08-06T00:00:00,2.85
1949-08-07T00:00:00,4.58
1949-08-08T00:00:00,6.33
1949-08-09T00:00:00,7.15
1949-08-10T00:00:00,6.64
1949-08-11T00:00:00,6.81
1949-08-12T00:00:00,5.7
1949-08-13T00:00:00,5.56
1949-08-14T00:00:00,3.94
1949-08-15T00:00:00,3.43
1949-08-16T00:00:00,4.42
1949-08-17T00:00:00,5.87
1949-08-18T00:00:00,6.83
1949-08-19T00:00:00,4.52
1949-08-20T00:00:00,4.94
1949-08-21T00:00:00,6.12
1949-08-22T00:00:00,5.06
1949-08-23T00:00:00,6.66
1949-08-24T00:00:00,7.01
1949-08-25T00:00:00,6.48
1949-08-26T00:00:00,6.67
1949-08-27T00:00:00,6.4
1949-08-28T00:00:00,5.32
1949-08-29T00:00:00,5.33
1949-08-30T00:00:00,7.31
1949-08-31T00:00:00,6.5
1949-09-01T00:00:00,6.84
1949-09-02T00:00:00,5.37
1949-09-03T00:00:00,4.79
1949-09-04T00:00:00,4.33
1949-09-05T00:00:00,4.82
1949-09-06T00:00:00,6.1
1949-09-07T00:00:00,6.17
1949-09-08T00:00:00,5.47
1949-09-09T00:00:00,4.88
1949-09-10T00:00:00,5.04
1949-09-11T00:00:00,4.52
1949-09-12T00:00:00,4.63
1949-09-13T00:00:00,5.74
1949-09-14T00:00:00,6.19
1949-09-15T00:00:00,5.7
1949-09-16T00:00:00,5.81
1949-09-17T00:00:00,4.83
1949-09-18T00:00:00,3.35
1949-09-19T00:00:00,3.8
1949-09-20T00:00:00,4.91
1949-09-21T00:00:00,4.45
1949-09-22T00:00:00,3.02
1949-09-23T00:00:00,1.98
1949-09-24T00:00:00,6.83
1949-09-25T00:00:00,7.74
1949-09-26T00:00:00,2.09
1949-09-27T00:00:00,3.59
1949-09-28T00:00:00,1.52
1949-09-29T00:00:00,1.73
1949-09-30T00:00:00,2.86
1949-10-01T00:00:00,3.43
1949-10-02T00:00:00,3.08
1949-10-03T00:00:00,2.96
1949-10-04T00:00:00,3.9
1949-10-05T00:00:00,3.02
1949-10-06T00:00:00,2.14
1949-10-07T00:00:00,3.43
1949-10-08T00:00:00,3.71
1949-10-09T00:00:00,7.05
1949-10-10T00:00:00,5.73
1949-10-11T00:00:00,7.71
1949-10-12T00:00:00,2.21
1949-10-13T00:00:00,3.46
1949-10-14T00:00:00,11.2
1949-10-15T00:00:00,6.33
1949-10-16T00:00:00,5.53
1949-10-17T00:00:00,9.16
1949-10-18T00:00:00,11.8
1949-10-19T00:00:00,18.6
1949-10-20T00:00:00,46.0
1949-10-21T00:00:00,45.5
1949-10-22T00:00:00,49.8
1949-10-23T00:00:00,22.2
1949-10-24T00:00:00,73.3
1949-10-25T00:00:00,87.5
1949-10-26T00:00:00,111.0
1949-10-27T00:00:00,190.0
1949-10-28T00:00:00,186.0
1949-10-29T00:00:00,84.2
1949-10-30T00:00:00,54.2
1949-10-31T00:00:00,59.9
1949-11-01T00:00:00,33.8
1949-11-02T00:00:00,38.0
1949-11-03T00:00:00,35.6
1949-11-04T00:00:00,31.4
1949-11-05T00:00:00,30.9
1949-11-06T00:00:00,56.2
1949-11-07T00:00:00,94.9
1949-11-08T00:00:00,85.6
1949-11-09T00:00:00,52.8
1949-11-10T00:00:00,86.0
1949-11-11T00:00:00,111.0
1949-11-12T00:00:00,104.0
1949-11-13T00:00:00,67.9
1949-11-14T00:00:00,71.9
1949-11-15T00:00:00,53.8
1949-11-16T00:00:00,39.8
1949-11-17T00:00:00,49.6
1949-11-18T00:00:00,44.8
1949-11-19T00:00:00,55.3
1949-11-20T00:00:00,63.4
1949-11-21T00:00:00,69.1
1949-11-22T00:00:00,149.0
1949-11-23T00:00:00,166.0
1949-11-24T00:00:00,121.0
1949-11-25T00:00:00,103.0
1949-11-26T00:00:00,116.0
1949-11-27T00:00:00,114.0
1949-11-28T00:00:00,104.0
1949-11-29T00:00:00,80.2
1949-11-30T00:00:00,67.2
1949-12-01T00:00:00,62.8
1949-12-02T00:00:00,62.3
1949-12-03T00:00:00,59.3
1949-12-04T00:00:00,56.7
1949-12-05T00:00:00,55.4
1949-12-06T00:00:00,49.9
1949-12-07T00:00:00,49.0
1949-12-08T00:00:00,49.7
1949-12-09T00:00:00,70.2
1949-12-10T00:00:00,64.0
1949-12-11T00:00:00,62.9
1949-12-12T00:00:00,59.1
1949-12-13T00:00:00,57.4
1949-12-14T00:00:00,58.3
1949-12-15T00:00:00,84.9
1949-12-16T00:00:00,114.0
1949-12-17T00:00:00,93.6
1949-12-18T00:00:00,84.9
1949-12-19T00:00:00,86.6
1949-12-20T00:00:00,111.0
1949-12-21T00:00:00,109.0
1949-12-22T00:00:00,75.2
1949-12-23T00:00:00,77.9
1949-12-24T00:00:00,62.4
1949-12-25T00:00:00,66.3
1949-12-26T00:00:00,62.0
1949-12-27T00:00:00,62.2
1949-12-28T00:00:00,63.0
1949-12-29T00:00:00,61.2
1949-12-30T00:00:00,47.8
1949-12-31T00:00:00,47.8
1950-01-01T00:00:00,48.1
1950-01-02T00:00:00,48.2
1950-01-03T00:00:00,45.7
1950-01-04T00:00:00,48.3
1950-01-05T00:00:00,48.0
1950-01-06T00:00:00,47.7
1950-01-07T00:00:00,44.4
1950-01-08T00:00:00,44.1
1950-01-09T00:00:00,45.6
1950-01-10T00:00:00,43.5
1950-01-11T00:00:00,42.1
1950-01-12T00:00:00,39.2
1950-01-13T00:00:00,34.3
1950-01-14T00:00:00,39.0
1950-01-15T00:00:00,35.3
1950-01-16T00:00:00,35.7
1950-01-17T00:00:00,37.6
1950-01-18T00:00:00,36.6
1950-01-19T00:00:00,36.3
1950-01-20T00:00:00,25.3
1950-01-21T00:00:00,27.4
1950-01-22T00:00:00,28.8
1950-01-23T00:00:00,32.6
1950-01-24T00:00:00,29.7
1950-01-25T00:00:00,27.3
1950-01-26T00:00:00,34.5
1950-01-27T00:00:00,28.7
1950-01-28T00:00:00,27.0
1950-01-29T00:00:00,25.4
1950-01-30T00:00:00,27.1
1950-01-31T00:00:00,29.0
1950-02-01T00:00:00,59.1
1950-02-02T00:00:00,132.0
1950-02-03T00:00:00,234.0
1950-02-04T00:00:00,310.0
1950-02-05T00:00:00,282.0
1950-02-06T00:00:00,258.0
1950-02-07T00:00:00,263.0
1950-02-08T00:00:00,223.0
1950-02-09T00:00:00,210.0
1950-02-10T00:00:00,211.0
1950-02-11T00:00:00,185.0
1950-02-12T00:00:00,189.0
1950-02-13T00:00:00,230.0
1950-02-14T00:00:00,284.0
1950-02-15T00:00:00,280.0
1950-02-16T00:00:00,263.0
1950-02-17T00:00:00,250.0
1950-02-18T00:00:00,236.0
1950-02-19T00:00:00,196.0
1950-02-20T00:00:00,180.0
1950-02-21T00:00:00,193.0
1950-02-22T00:00:00,178.0
1950-02-23T00:00:00,166.0
1950-02-24T00:00:00,156.0
1950-02-25T00:00:00,133.0
1950-02-26T00:00:00,148.0
1950-02-27T00:00:00,151.0
1950-02-28T00:00:00,109.0
1950-03-01T00:00:00,111.0
1950-03-02T00:00:00,97.6
1950-03-03T00:00:00,98.8
1950-03-04T00:00:00,90.3
1950-03-05T00:00:00,90.7
1950-03-06T00:00:00,88.8
1950-03-07T00:00:00,69.7
1950-03-08T00:00:00,77.9
1950-03-09T00:00:00,77.9
1950-03-10T00:00:00,73.0
1950-03-11T00:00:00,74.0
1950-03-12T00:00:00,71.0
1950-03-13T00:00:00,67.7
1950-03-14T00:00:00,62.6
1950-03-15T00:00:00,58.9
1950-03-16T00:00:00,63.0
1950-03-17T00:00:00,65.2
1950-03-18T00:00:00,73.2
1950-03-19T00:00:00,83.6
1950-03-20T00:00:00,89.2
1950-03-21T00:00:00,85.1
1950-03-22T00:00:00,74.6
1950-03-23T00:00:00,70.5
1950-03-24T00:00:00,70.0
1950-03-25T00:00:00,69.3
1950-03-26T00:00:00,69.4
1950-03-27T00:00:00,63.5
1950-03-28T00:00:00,51.3
1950-03-29T00:00:00,55.0
1950-03-30T00:00:00,51.7
1950-03-31T00:00:00,46.9
1950-04-01T00:00:00,47.7
1950-04-02T00:00:00,45.0
1950-04-03T00:00:00,52.2
1950-04-04T00:00:00,47.5
1950-04-05T00:00:00,40.8
1950-04-06T00:00:00,42.5
1950-04-07T00:00:00,36.8
1950-04-08T00:00:00,38.2
1950-04-09T00:00:00,38.4
1950-04-10T00:00:00,41.3
1950-04-11T00:00:00,42.3
1950-04-12T00:00:00,41.5
1950-04-13T00:00:00,37.6
1950-04-14T00:00:00,37.9
1950-04-15T00:00:00,37.4
1950-04-16T00:00:00,33.2
1950-04-17T00:00:00,32.8
1950-04-18T00:00:00,28.4
1950-04-19T00:00:00,50.4
1950-04-20T00:00:00,66.6
1950-04-21T00:00:00,32.9
1950-04-22T00:00:00,26.7
1950-04-23T00:00:00,32.6
1950-04-24T00:00:00,35.3
1950-04-25T00:00:00,34.5
1950-04-26T00:00:00,56.7
1950-04-27T00:00:00,113.0
1950-04-28T00:00:00,111.0
1950-04-29T00:00:00,61.1
1950-04-30T00:00:00,62.7
1950-05-01T00:00:00,56.5
1950-05-02T00:00:00,57.2
1950-05-03T00:00:00,43.5
1950-05-04T00:00:00,38.2
1950-05-05T00:00:00,29.4
1950-05-06T00:00:00,30.7
1950-05-07T00:00:00,32.9
1950-05-08T00:00:00,32.7
1950-05-09T00:00:00,33.7
1950-05-10T00:00:00,55.2
1950-05-11T00:00:00,66.7
1950-05-12T00:00:00,23.6
1950-05-13T00:00:00,33.5
1950-05-14T00:00:00,26.9
1950-05-15T00:00:00,24.9
1950-05-16T00:00:00,20.8
1950-05-17T00:00:00,20.6
1950-05-18T00:00:00,19.9
1950-05-19T00:00:00,20.8
1950-05-20T00:00:00,24.3
1950-05-21T00:00:00,27.0
1950-05-22T00:00:00,44.1
1950-05-23T00:00:00,100.0
1950-05-24T00:00:00,79.7
1950-05-25T00:00:00,62.2
1950-05-26T00:00:00,39.0
1950-05-27T00:00:00,46.6
1950-05-28T00:00:00,45.6
1950-05-29T00:00:00,42.4
1950-05-30T00:00:00,22.9
1950-05-31T00:00:00,29.3
1950-06-01T00:00:00,23.0
1950-06-02T00:00:00,24.8
1950-06-03T00:00:00,25.1
1950-06-04T00:00:00,22.1
1950-06-05T00:00:00,20.0
1950-06-06T00:00:00,19.9
1950-06-07T00:00:00,15.9
1950-06-08T00:00:00,16.1
1950-06-09T00:00:00,11.3
1950-06-10T00:00:00,10.1
1950-06-11T00:00:00,10.3
1950-06-12T00:00:00,9.69
1950-06-13T00:00:00,10.4
1950-06-14T00:00:00,9.73
1950-06-15T00:00:00,15.6
1950-06-16T00:00:00,17.0
1950-06-17T00:00:00,12.0
1950-06-18T00:00:00,10.8
1950-06-19T00:00:00,14.0
1950-06-20T00:00:00,14.7
1950-06-21T00:00:00,10.9
1950-06-22T00:00:00,13.7
1950-06-23T00:00:00,19.4
1950-06-24T00:00:00,17.8
1950-06-25T00:00:00,16.7
1950-06-26T00:00:00,18.7
1950-06-27T00:00:00,17.7
1950-06-28T00:00:00,12.2
1950-06-29T00:00:00,12.5
1950-06-30T00:00:00,8.32
1950-07-01T00:00:00,8.96
1950-07-02T00:00:00,9.97
1950-07-03T00:00:00,13.4
1950-07-04T00:00:00,28.3
1950-07-05T00:00:00,37.3
1950-07-06T00:00:00,28.0
1950-07-07T00:00:00,28.4
1950-07-08T00:00:00,27.8
1950-07-09T00:00:00,21.5
1950-07-10T00:00:00,32.4
1950-07-11T00:00:00,32.4
1950-07-12T00:00:00,16.2
1950-07-13T00:00:00,16.7
1950-07-14T00:00:00,15.5
1950-07-15T00:00:00,11.0
1950-07-16T00:00:00,16.8
1950-07-17T00:00:00,33.6
1950-07-18T00:00:00,34.6
1950-07-19T00:00:00,23.6
1950-07-20T00:00:00,22.0
1950-07-21T00:00:00,18.0
1950-07-22T00:00:00,23.8
1950-07-23T00:00:00,19.5
1950-07-24T00:00:00,21.0
1950-07-25T00:00:00,21.2
1950-07-26T00:00:00,20.2
1950-07-27T00:00:00,19.8
1950-07-28T00:00:00,19.4
1950-07-29T00:00:00,18.1
1950-07-30T00:00:00,8.65
1950-07-31T00:00:00,11.3
1950-08-01T00:00:00,16.3
1950-08-02T00:00:00,12.2
1950-08-03T00:00:00,12.6
1950-08-04T00:00:00,11.6
1950-08-05T00:00:00,12.2
1950-08-06T00:00:00,11.5
1950-08-07T00:00:00,10.3
1950-08-08T00:00:00,10.4
1950-08-09T00:00:00,11.1
1950-08-10T00:00:00,11.1
1950-08-11T00:00:00,10.3
1950-08-12T00:00:00,9.24
1950-08-13T00:00:00,8.49
1950-08-14T00:00:00,9.28
1950-08-15T00:00:00,12.4
1950-08-16T00:00:00,11.2
1950-08-17T00:00:00,12.6
1950-08-18T00:00:00,9.13
1950-08-19T00:00:00,10.0
1950-08-20T00:00:00,10.6
1950-08-21T00:00:00,13.2
1950-08-22T00:00:00,13.2
1950-08-23T00:00:00,9.39
1950-08-24T00:00:00,10.0
1950-08-25T00:00:00,8.7
1950-08-26T00:00:00,8.17
1950-08-27T00:00:00,8.87
1950-08-28T00:00:00,10.6
1950-08-29T00:00:00,22.0
1950-08-30T00:00:00,27.9
1950-08-31T00:00:00,27.7
1950-09-01T00:00:00,54.4
1950-09-02T00:00:00,27.0
1950-09-03T00:00:00,28.8
1950-09-04T00:00:00,27.8
1950-09-05T00:00:00,18.7
1950-09-06T00:00:00,20.3
1950-09-07T00:00:00,20.8
1950-09-08T00:00:00,17.5
1950-09-09T00:00:00,20.5
1950-09-10T00:00:00,31.0
1950-09-11T00:00:00,25.9
1950-09-12T00:00:00,19.8
1950-09-13T00:00:00,22.7
1950-09-14T00:00:00,23.3
1950-09-15T00:00:00,19.5
1950-09-16T00:00:00,18.7
1950-09-17T00:00:00,21.6
1950-09-18T00:00:00,19.8
1950-09-19T00:00:00,23.2
1950-09-20T00:00:00,16.7
1950-09-21T00:00:00,16.0
1950-09-22T00:00:00,15.8
1950-09-23T00:00:00,17.9
1950-09-24T00:00:00,19.2
1950-09-25T00:00:00,25.5
1950-09-26T00:00:00,29.1
1950-09-27T00:00:00,20.2
1950-09-28T00:00:00,22.7
1950-09-29T00:00:00,24.9
1950-09-30T00:00:00,23.1
1950-10-01T00:00:00,24.5
1950-10-02T00:00:00,55.2
1950-10-03T00:00:00,66.4
1950-10-04T00:00:00,52.7
1950-10-05T00:00:00,44.7
1950-10-06T00:00:00,24.3
1950-10-07T00:00:00,36.2
1950-10-08T00:00:00,25.8
1950-10-09T00:00:00,28.4
1950-10-10T00:00:00,28.1
1950-10-11T00:00:00,27.8
1950-10-12T00:00:00,26.0
1950-10-13T00:00:00,25.8
1950-10-14T00:00:00,25.0
1950-10-15T00:00:00,25.7
